22	17009605	17029605	22	17198980	17218980	3	0.516035
22	17009605	17029605	22	17201760	17221760	3	0.516035
22	17012938	17032938	22	17385205	17405205	3	0.516035
22	17009605	17029605	22	17455674	17475674	5	0.327609
22	17030231	17050231	22	17217375	17237375	5	0.327609
22	17030965	17050965	22	17121707	17141707	3	0.516035
22	17036190	17056190	22	16921578	16941578	3	0.516035
22	17034885	17054885	22	17247566	17267566	4	0.448085
22	17052988	17072988	22	16972539	16992539	6	0.225839
22	17049743	17069743	22	17394254	17414254	3	0.516035
22	17050932	17070932	22	16971870	16991870	3	0.516035
22	17052988	17072988	22	17125689	17145689	4	0.448085
22	17049743	17069743	22	17125376	17145376	7	0.128652
22	17050674	17070674	22	17163122	17183122	3	0.516035
22	17051800	17071800	22	17164583	17184583	8	0.0609449
22	17050674	17070674	22	17173341	17193341	3	0.516035
22	17051800	17071800	22	17207664	17227664	4	0.448085
22	17052988	17072988	22	17275801	17295801	4	0.448085
22	17049743	17069743	22	17397548	17417548	3	0.516035
22	17050932	17070932	22	17542988	17562988	3	0.516035
22	17052988	17072988	22	16878949	16898949	3	0.516035
22	17055438	17075438	22	17203764	17223764	3	0.516035
22	17061520	17081520	22	16933070	16953070	3	0.516035
22	17060062	17080062	22	17128709	17148709	10	0.0254192
22	17067529	17087529	22	17171960	17191960	6	0.225839
22	17061520	17081520	22	17466894	17486894	3	0.516035
22	17073082	17093082	22	17005557	17025557	7	0.128652
22	17075803	17095803	22	17196685	17216685	6	0.225839
22	17070965	17090965	22	16937544	16957544	3	0.516035
22	17070965	17090965	22	16949965	16969965	4	0.448085
22	17064955	17084955	22	17099727	17119727	5	0.327609
22	17073082	17093082	22	17143662	17163662	3	0.516035
22	17068243	17088243	22	17248671	17268671	4	0.448085
22	17070965	17090965	22	17383248	17403248	3	0.516035
22	17073082	17093082	22	17459324	17479324	4	0.448085
22	17075803	17095803	22	17008890	17028890	3	0.516035
22	17073082	17093082	22	17051800	17071800	3	0.516035
22	17075803	17095803	22	17188474	17208474	5	0.327609
22	17073082	17093082	22	17293188	17313188	4	0.448085
22	17073082	17093082	22	17385205	17405205	3	0.516035
22	17075803	17095803	22	17418661	17438661	3	0.516035
22	17085584	17105584	22	16909970	16929970	7	0.128652
22	17079091	17099091	22	16963861	16983861	3	0.516035
22	17084361	17104361	22	17050494	17070494	3	0.516035
22	17083568	17103568	22	17061520	17081520	3	0.516035
22	17083178	17103178	22	17064955	17084955	3	0.516035
22	17085974	17105974	22	17121021	17141021	5	0.327609
22	17085974	17105974	22	17124488	17144488	4	0.448085
22	17085974	17105974	22	17187707	17207707	3	0.516035
22	17085744	17105744	22	17466894	17486894	3	0.516035
22	17088010	17108010	22	17171977	17191977	3	0.516035
22	17085974	17105974	22	17254836	17274836	4	0.448085
22	17089291	17109291	22	17353622	17373622	3	0.516035
22	17089451	17109451	22	17153937	17173937	4	0.448085
22	17088962	17108962	22	17159119	17179119	3	0.516035
22	17088962	17108962	22	17172984	17192984	6	0.225839
22	17088962	17108962	22	17191946	17211946	3	0.516035
22	17088962	17108962	22	17209506	17229506	3	0.516035
22	17093420	17113420	22	17125376	17145376	8	0.0609449
22	17097105	17117105	22	17128709	17148709	6	0.225839
22	17095544	17115544	22	17158353	17178353	3	0.516035
22	17097105	17117105	22	17207404	17227404	4	0.448085
22	17093420	17113420	22	17227721	17247721	4	0.448085
22	17101160	17121160	22	17246322	17266322	5	0.327609
22	17095544	17115544	22	17283630	17303630	4	0.448085
22	17104996	17124996	22	17279975	17299975	5	0.327609
22	17097105	17117105	22	17332165	17352165	6	0.225839
22	17097105	17117105	22	17472062	17492062	5	0.327609
22	17097603	17117603	22	17244092	17264092	3	0.516035
22	17108681	17128681	22	17407816	17427816	4	0.448085
22	17099727	17119727	22	17511886	17531886	3	0.516035
22	17114297	17134297	22	16883117	16903117	3	0.516035
22	17118240	17138240	22	17088962	17108962	3	0.516035
22	17121707	17141707	22	17188733	17208733	3	0.516035
22	17124488	17144488	22	17034885	17054885	3	0.516035
22	17121910	17141910	22	17037379	17057379	5	0.327609
22	17121021	17141021	22	17083178	17103178	3	0.516035
22	17121021	17141021	22	17088962	17108962	9	0.0472003
22	17121910	17141910	22	17096042	17116042	5	0.327609
22	17124488	17144488	22	17154400	17174400	3	0.516035
22	17121814	17141814	22	17156803	17176803	8	0.0609449
22	17121021	17141021	22	17168285	17188285	17	0
22	17122127	17142127	22	17173880	17193880	6	0.225839
22	17121814	17141814	22	17198379	17218379	3	0.516035
22	17121021	17141021	22	17250538	17270538	3	0.516035
22	17121910	17141910	22	17481921	17501921	5	0.327609
22	17121910	17141910	22	17711691	17731691	3	0.516035
22	17124800	17144800	22	16996634	17016634	4	0.448085
22	17125376	17145376	22	17060062	17080062	6	0.225839
22	17124583	17144583	22	17086134	17106134	4	0.448085
22	17124800	17144800	22	17269426	17289426	4	0.448085
22	17124800	17144800	22	17326237	17346237	3	0.516035
22	17125376	17145376	22	17186140	17206140	3	0.516035
22	17128166	17148166	22	17187736	17207736	4	0.448085
22	17125689	17145689	22	17191946	17211946	6	0.225839
22	17128709	17148709	22	17209506	17229506	9	0.0472003
22	17125919	17145919	22	17223453	17243453	5	0.327609
22	17125824	17145824	22	17339742	17359742	3	0.516035
22	17125593	17145593	22	17388125	17408125	3	0.516035
22	17125689	17145689	22	16971540	16991540	6	0.225839
22	17132097	17152097	22	17166891	17186891	14	0
22	17128709	17148709	22	17091327	17111327	3	0.516035
22	17132097	17152097	22	17161170	17181170	9	0.0472003
22	17130700	17150700	22	17174347	17194347	3	0.516035
22	17139329	17159329	22	17193215	17213215	5	0.327609
22	17128709	17148709	22	17385205	17405205	4	0.448085
22	17130700	17150700	22	17403240	17423240	3	0.516035
22	17130700	17150700	22	17435824	17455824	3	0.516035
22	17142717	17162717	22	17203706	17223706	25	0
22	17132097	17152097	22	17284202	17304202	3	0.516035
22	17144363	17164363	22	17205606	17225606	7	0.128652
22	17152754	17172754	22	17350177	17370177	4	0.448085
22	17144126	17164126	22	16951243	16971243	3	0.516035
22	17145329	17165329	22	17055438	17075438	4	0.448085
22	17145308	17165308	22	17124583	17144583	3	0.516035
22	17154400	17174400	22	17189303	17209303	5	0.327609
22	17153937	17173937	22	17187736	17207736	13	0
22	17143662	17163662	22	17385205	17405205	4	0.448085
22	17143662	17163662	22	17419288	17439288	4	0.448085
22	17152754	17172754	22	17444449	17464449	5	0.327609
22	17145308	17165308	22	17515487	17535487	4	0.448085
22	17152754	17172754	22	17099727	17119727	4	0.448085
22	17152754	17172754	22	17128709	17148709	3	0.516035
22	17152754	17172754	22	17132097	17152097	3	0.516035
22	17152754	17172754	22	17231173	17251173	4	0.448085
22	17154400	17174400	22	17125689	17145689	10	0.0254192
22	17156295	17176295	22	17254836	17274836	4	0.448085
22	17156803	17176803	22	17036190	17056190	3	0.516035
22	17156295	17176295	22	17064955	17084955	5	0.327609
22	17159119	17179119	22	17128709	17148709	14	0
22	17156295	17176295	22	17183321	17203321	3	0.516035
22	17164583	17184583	22	17189303	17209303	78	0
22	17156295	17176295	22	17243171	17263171	3	0.516035
22	17159112	17179112	22	17255328	17275328	7	0.128652
22	17159143	17179143	22	17313907	17333907	6	0.225839
22	17156295	17176295	22	17426051	17446051	4	0.448085
22	17157061	17177061	22	17513796	17533796	3	0.516035
22	17158353	17178353	22	17087620	17107620	5	0.327609
22	17157475	17177475	22	17093420	17113420	3	0.516035
22	17166891	17186891	22	17125376	17145376	25	0
22	17157475	17177475	22	17186140	17206140	15	0
22	17158241	17178241	22	17299010	17319010	3	0.516035
22	17158861	17178861	22	17383248	17403248	5	0.327609
22	17160292	17180292	22	17391625	17411625	3	0.516035
22	17161170	17181170	22	17424771	17444771	4	0.448085
22	17160550	17180550	22	16961995	16981995	3	0.516035
22	17159119	17179119	22	17064955	17084955	6	0.225839
22	17161170	17181170	22	17207664	17227664	3	0.516035
22	17160581	17180581	22	17232953	17252953	4	0.448085
22	17161170	17181170	22	17243171	17263171	4	0.448085
22	17161201	17181201	22	17050932	17070932	3	0.516035
22	17161170	17181170	22	17105343	17125343	3	0.516035
22	17161170	17181170	22	17254836	17274836	3	0.516035
22	17170498	17190498	22	17470580	17490580	15	0
22	17168285	17188285	22	16925290	16945290	6	0.225839
22	17164583	17184583	22	17084792	17104792	11	0
22	17164583	17184583	22	17271574	17291574	8	0.0609449
22	17164971	17184971	22	16975127	16995127	4	0.448085
22	17164583	17184583	22	17052988	17072988	3	0.516035
22	17165977	17185977	22	17088499	17108499	4	0.448085
22	17164583	17184583	22	17121021	17141021	3	0.516035
22	17166891	17186891	22	17128709	17148709	9	0.0472003
22	17168285	17188285	22	17134089	17154089	4	0.448085
22	17164583	17184583	22	17187707	17207707	56	0
22	17164583	17184583	22	17207664	17227664	5	0.327609
22	17164971	17184971	22	17248671	17268671	8	0.0609449
22	17166891	17186891	22	17400497	17420497	4	0.448085
22	17164583	17184583	22	17446449	17466449	5	0.327609
22	17168285	17188285	22	17097105	17117105	5	0.327609
22	17166891	17186891	22	17390490	17410490	10	0.0254192
22	17178039	17198039	22	17414925	17434925	7	0.128652
22	17171590	17191590	22	17421551	17441551	4	0.448085
22	17166891	17186891	22	17488902	17508902	3	0.516035
22	17171590	17191590	22	17512117	17532117	3	0.516035
22	17172984	17192984	22	17052988	17072988	4	0.448085
22	17176332	17196332	22	17283217	17303217	8	0.0609449
22	17168285	17188285	22	17307301	17327301	3	0.516035
22	17180330	17200330	22	17322701	17342701	10	0.0254192
22	17178039	17198039	22	17390490	17410490	14	0
22	17175274	17195274	22	17056369	17076369	3	0.516035
22	17177338	17197338	22	17089451	17109451	4	0.448085
22	17178039	17198039	22	17243171	17263171	5	0.327609
22	17178039	17198039	22	17097105	17117105	4	0.448085
22	17178039	17198039	22	17152754	17172754	10	0.0254192
22	17178039	17198039	22	17156295	17176295	9	0.0472003
22	17178039	17198039	22	17260602	17280602	3	0.516035
22	17178966	17198966	22	17576557	17596557	3	0.516035
22	17180330	17200330	22	17088962	17108962	3	0.516035
22	17186969	17206969	22	16969967	16989967	3	0.516035
22	17187736	17207736	22	17055438	17075438	3	0.516035
22	17187736	17207736	22	17121707	17141707	3	0.516035
22	17187995	17207995	22	17121707	17141707	4	0.448085
22	17187736	17207736	22	17128261	17148261	3	0.516035
22	17186140	17206140	22	17152754	17172754	9	0.0472003
22	17187707	17207707	22	17152754	17172754	3	0.516035
22	17186140	17206140	22	17156295	17176295	4	0.448085
22	17191946	17211946	22	17164583	17184583	18	0
22	17186140	17206140	22	17207404	17227404	3	0.516035
22	17186140	17206140	22	17209506	17229506	37	0
22	17189562	17209562	22	17230740	17250740	7	0.128652
22	17191946	17211946	22	17251822	17271822	9	0.0472003
22	17186140	17206140	22	17271574	17291574	10	0.0254192
22	17186140	17206140	22	17293188	17313188	8	0.0609449
22	17201760	17221760	22	17395865	17415865	55	0
22	17186140	17206140	22	17385205	17405205	3	0.516035
22	17186140	17206140	22	17446449	17466449	16	0
22	17189303	17209303	22	16942565	16962565	5	0.327609
22	17189303	17209303	22	17166891	17186891	23	0
22	17189303	17209303	22	17243171	17263171	16	0
22	17187707	17207707	22	17346661	17366661	3	0.516035
22	17195599	17215599	22	17459324	17479324	10	0.0254192
22	17190329	17210329	22	17097105	17117105	4	0.448085
22	17189303	17209303	22	17126136	17146136	4	0.448085
22	17191687	17211687	22	17407606	17427606	5	0.327609
22	17191946	17211946	22	17017592	17037592	3	0.516035
22	17191946	17211946	22	17154400	17174400	12	0
22	17191946	17211946	22	17152754	17172754	3	0.516035
22	17190329	17210329	22	17243171	17263171	3	0.516035
22	17195599	17215599	22	17251822	17271822	7	0.128652
22	17191946	17211946	22	17492220	17512220	3	0.516035
22	17191946	17211946	22	17688956	17708956	4	0.448085
22	17195327	17215327	22	16990535	17010535	3	0.516035
22	17203764	17223764	22	17008890	17028890	12	0
22	17195599	17215599	22	17157475	17177475	3	0.516035
22	17194241	17214241	22	17266356	17286356	3	0.516035
22	17191946	17211946	22	17311804	17331804	3	0.516035
22	17203706	17223706	22	17307194	17327194	11	0
22	17191946	17211946	22	17395865	17415865	3	0.516035
22	17195327	17215327	22	17545269	17565269	3	0.516035
22	17194241	17214241	22	17562485	17582485	3	0.516035
22	17195599	17215599	22	17223020	17243020	5	0.327609
22	17198379	17218379	22	17334508	17354508	3	0.516035
22	17200674	17220674	22	17421839	17441839	6	0.225839
22	17209506	17229506	22	17124488	17144488	20	0
22	17198980	17218980	22	17178039	17198039	34	0
22	17247566	17267566	22	17293188	17313188	237	0
22	17201760	17221760	22	17307301	17327301	5	0.327609
22	17198980	17218980	22	17400497	17420497	4	0.448085
22	17198980	17218980	22	17426051	17446051	3	0.516035
22	17203706	17223706	22	16931314	16951314	3	0.516035
22	17203764	17223764	22	16941007	16961007	4	0.448085
22	17201760	17221760	22	16949094	16969094	3	0.516035
22	17203706	17223706	22	16966521	16986521	7	0.128652
22	17203966	17223966	22	17010340	17030340	4	0.448085
22	17203706	17223706	22	17096042	17116042	3	0.516035
22	17203706	17223706	22	17108681	17128681	3	0.516035
22	17203706	17223706	22	17143181	17163181	9	0.0472003
22	17203706	17223706	22	17283630	17303630	4	0.448085
22	17207664	17227664	22	17085974	17105974	5	0.327609
22	17209246	17229246	22	17171033	17191033	18	0
22	17205400	17225400	22	17254836	17274836	4	0.448085
22	17207404	17227404	22	17056626	17076626	3	0.516035
22	17209246	17229246	22	17237043	17257043	4	0.448085
22	17207664	17227664	22	17390490	17410490	6	0.225839
22	17209506	17229506	22	16894160	16914160	4	0.448085
22	17231173	17251173	22	17051800	17071800	7	0.128652
22	17213107	17233107	22	17087620	17107620	4	0.448085
22	17207664	17227664	22	17156295	17176295	12	0
22	17209506	17229506	22	17158241	17178241	4	0.448085
22	17217375	17237375	22	17160292	17180292	6	0.225839
22	17234763	17254763	22	17271574	17291574	33	0
22	17209506	17229506	22	17332165	17352165	11	0
22	17209506	17229506	22	17363900	17383900	29	0
22	17217375	17237375	22	17433325	17453325	7	0.128652
22	17213107	17233107	22	17434066	17454066	3	0.516035
22	17209304	17229304	22	17814329	17834329	3	0.516035
22	17209506	17229506	22	17132097	17152097	4	0.448085
22	17219217	17239217	22	17144126	17164126	9	0.0472003
22	17227721	17247721	22	17186140	17206140	23	0
22	17223020	17243020	22	17191946	17211946	5	0.327609
22	17214949	17234949	22	17299010	17319010	3	0.516035
22	17209506	17229506	22	17478920	17498920	3	0.516035
22	17219650	17239650	22	17248671	17268671	3	0.516035
22	17222669	17242669	22	17464222	17484222	5	0.327609
22	17231173	17251173	22	17406190	17426190	18	0
22	17227721	17247721	22	17452290	17472290	6	0.225839
22	17227721	17247721	22	17523464	17543464	4	0.448085
22	17234763	17254763	22	17299010	17319010	4	0.448085
22	17231173	17251173	22	17444449	17464449	3	0.516035
22	17231173	17251173	22	17172984	17192984	3	0.516035
22	17234763	17254763	22	17180330	17200330	4	0.448085
22	17231173	17251173	22	17189303	17209303	3	0.516035
22	17235617	17255617	22	17198980	17218980	8	0.0609449
22	17231173	17251173	22	17207404	17227404	12	0
22	17231744	17251744	22	17209304	17229304	4	0.448085
22	17231744	17251744	22	17307194	17327194	4	0.448085
22	17231173	17251173	22	17332165	17352165	6	0.225839
22	17231744	17251744	22	17422942	17442942	7	0.128652
22	17235046	17255046	22	17335248	17355248	3	0.516035
22	17235972	17255972	22	17455855	17475855	5	0.327609
22	17234763	17254763	22	17590494	17610494	3	0.516035
22	17236826	17256826	22	17400497	17420497	4	0.448085
22	17236826	17256826	22	17178039	17198039	3	0.516035
22	17238272	17258272	22	17286954	17306954	4	0.448085
22	17238252	17258252	22	17354278	17374278	4	0.448085
22	17247566	17267566	22	17478920	17498920	10	0.0254192
22	17247566	17267566	22	17178039	17198039	11	0
22	17253552	17273552	22	17188733	17208733	28	0
22	17250538	17270538	22	17186140	17206140	36	0
22	17305316	17325316	22	17394254	17414254	129	0
22	17293188	17313188	22	17400497	17420497	92	0
22	17247566	17267566	22	17424771	17444771	8	0.0609449
22	17246322	17266322	22	16949965	16969965	5	0.327609
22	17245038	17265038	22	17036190	17056190	3	0.516035
22	17243171	17263171	22	17084792	17104792	4	0.448085
22	17247566	17267566	22	17097105	17117105	3	0.516035
22	17250538	17270538	22	17164583	17184583	8	0.0609449
22	17243171	17263171	22	17201760	17221760	9	0.0472003
22	17247566	17267566	22	17346661	17366661	4	0.448085
22	17299010	17319010	22	17385205	17405205	265	0
22	17247566	17267566	22	17448765	17468765	7	0.128652
22	17247566	17267566	22	17484387	17504387	4	0.448085
22	17243171	17263171	22	17532811	17552811	6	0.225839
22	17247566	17267566	22	17590494	17610494	3	0.516035
22	17250538	17270538	22	17073082	17093082	3	0.516035
22	17248671	17268671	22	17121814	17141814	6	0.225839
22	17250538	17270538	22	17126136	17146136	3	0.516035
22	17248671	17268671	22	17223453	17243453	4	0.448085
22	17248851	17268851	22	17459885	17479885	3	0.516035
22	17275801	17295801	22	17520093	17540093	34	0
22	17247566	17267566	22	17523464	17543464	3	0.516035
22	17250538	17270538	22	17540604	17560604	4	0.448085
22	17248671	17268671	22	17857739	17877739	4	0.448085
22	17250538	17270538	22	17157475	17177475	5	0.327609
22	17250538	17270538	22	17178039	17198039	4	0.448085
22	17250538	17270538	22	17434676	17454676	5	0.327609
22	17253552	17273552	22	17605813	17625813	3	0.516035
22	17255991	17275991	22	17884699	17904699	8	0.0609449
22	17255812	17275812	22	17050674	17070674	3	0.516035
22	17251822	17271822	22	17231173	17251173	5	0.327609
22	17254836	17274836	22	17448765	17468765	3	0.516035
22	17255812	17275812	22	17596208	17616208	4	0.448085
22	17251822	17271822	22	17618786	17638786	3	0.516035
22	17254836	17274836	22	17802664	17822664	5	0.327609
22	17255812	17275812	22	17916460	17936460	3	0.516035
22	17254836	17274836	22	17939345	17959345	3	0.516035
22	17255991	17275991	22	17068243	17088243	5	0.327609
22	17254836	17274836	22	17121021	17141021	11	0
22	17271574	17291574	22	17198980	17218980	36	0
22	17255991	17275991	22	17227043	17247043	4	0.448085
22	17254836	17274836	22	17419288	17439288	11	0
22	17255991	17275991	22	17463329	17483329	5	0.327609
22	17258826	17278826	22	17532811	17552811	3	0.516035
22	17261209	17281209	22	17545269	17565269	6	0.225839
22	17256613	17276613	22	18078958	18098958	3	0.516035
22	17254836	17274836	22	18110021	18130021	4	0.448085
22	17256613	17276613	22	18197465	18217465	4	0.448085
22	17293188	17313188	22	17164583	17184583	16	0
22	17258826	17278826	22	17459324	17479324	3	0.516035
22	17258826	17278826	22	17492220	17512220	3	0.516035
22	17265820	17285820	22	17678926	17698926	9	0.0472003
22	17258826	17278826	22	18591504	18611504	3	0.516035
22	17260602	17280602	22	16872070	16892070	4	0.448085
22	17269426	17289426	22	16954281	16974281	6	0.225839
22	17260602	17280602	22	17134089	17154089	3	0.516035
22	17293188	17313188	22	17172984	17192984	30	0
22	17281133	17301133	22	17207606	17227606	23	0
22	17269426	17289426	22	17971312	17991312	7	0.128652
22	17266356	17286356	22	18158862	18178862	3	0.516035
22	17275801	17295801	22	18186605	18206605	5	0.327609
22	17275379	17295379	22	16932176	16952176	4	0.448085
22	17271574	17291574	22	17236826	17256826	9	0.0472003
22	17275801	17295801	22	17250538	17270538	167	0
22	17271574	17291574	22	17455674	17475674	3	0.516035
22	17274644	17294644	22	17459239	17479239	11	0
22	17275801	17295801	22	17467454	17487454	10	0.0254192
22	17270047	17290047	22	17709038	17729038	3	0.516035
22	17270047	17290047	22	18632060	18652060	3	0.516035
22	17275801	17295801	22	17091327	17111327	3	0.516035
22	17293188	17313188	22	17353042	17373042	8	0.0609449
22	17287857	17307857	22	17466894	17486894	14	0
22	17293188	17313188	22	17478920	17498920	12	0
22	17271574	17291574	22	17488902	17508902	3	0.516035
22	17275801	17295801	22	17570641	17590641	4	0.448085
22	17283630	17303630	22	17883367	17903367	4	0.448085
22	17279975	17299975	22	18166121	18186121	3	0.516035
22	17284202	17304202	22	17034885	17054885	5	0.327609
22	17284787	17304787	22	17096042	17116042	4	0.448085
22	17281133	17301133	22	17129755	17149755	9	0.0472003
22	17275801	17295801	22	17178039	17198039	4	0.448085
22	17284787	17304787	22	17217577	17237577	4	0.448085
22	17275801	17295801	22	17500410	17520410	4	0.448085
22	17275801	17295801	22	17547314	17567314	8	0.0609449
22	17293188	17313188	22	17644009	17664009	6	0.225839
22	17281133	17301133	22	17842116	17862116	3	0.516035
22	17284202	17304202	22	18029786	18049786	3	0.516035
22	17281133	17301133	22	18306987	18326987	3	0.516035
22	17287857	17307857	22	17068243	17088243	5	0.327609
22	17293188	17313188	22	17114297	17134297	6	0.225839
22	17290024	17310024	22	17605813	17625813	3	0.516035
22	17284202	17304202	22	17644009	17664009	3	0.516035
22	17290024	17310024	22	18150895	18170895	4	0.448085
22	17293188	17313188	22	18194701	18214701	4	0.448085
22	17293188	17313188	22	17385205	17405205	6	0.225839
22	17293188	17313188	22	17540604	17560604	3	0.516035
22	17297372	17317372	22	17987839	18007839	3	0.516035
22	17299010	17319010	22	18053326	18073326	3	0.516035
22	17299010	17319010	22	17186140	17206140	4	0.448085
22	17305316	17325316	22	17191946	17211946	6	0.225839
22	17301026	17321026	22	17346331	17366331	6	0.225839
22	17301133	17321133	22	17446203	17466203	4	0.448085
22	17299010	17319010	22	17525255	17545255	4	0.448085
22	17299010	17319010	22	17544011	17564011	3	0.516035
22	17299010	17319010	22	17858511	17878511	3	0.516035
22	17299010	17319010	22	22360576	22380576	3	0.516035
22	17303300	17323300	22	17213107	17233107	3	0.516035
22	17307803	17327803	22	17217375	17237375	5	0.327609
22	17305316	17325316	22	17234763	17254763	4	0.448085
22	17303193	17323193	22	17345024	17365024	3	0.516035
22	17305178	17325178	22	17830961	17850961	3	0.516035
22	17335701	17355701	22	17234763	17254763	32	0
22	17305316	17325316	22	17231173	17251173	4	0.448085
22	17309820	17329820	22	17450778	17470778	3	0.516035
22	17307301	17327301	22	17540604	17560604	5	0.327609
22	17307301	17327301	22	17570641	17590641	3	0.516035
22	17305316	17325316	22	17855720	17875720	4	0.448085
22	17318197	17338197	22	17181030	17201030	3	0.516035
22	17311804	17331804	22	17417939	17437939	11	0
22	17319390	17339390	22	17423118	17443118	4	0.448085
22	17311804	17331804	22	17424771	17444771	3	0.516035
22	17307301	17327301	22	17462556	17482556	5	0.327609
22	17307301	17327301	22	17511886	17531886	6	0.225839
22	17338784	17358784	22	17500410	17520410	7	0.128652
22	17311804	17331804	22	17520093	17540093	3	0.516035
22	17307301	17327301	22	17532811	17552811	4	0.448085
22	17311804	17331804	22	17914851	17934851	3	0.516035
22	17311804	17331804	22	18304195	18324195	3	0.516035
22	17320075	17340075	22	16893525	16913525	3	0.516035
22	17321268	17341268	22	17181030	17201030	9	0.0472003
22	17311804	17331804	22	17205400	17225400	6	0.225839
22	17311804	17331804	22	17250538	17270538	3	0.516035
22	17323611	17343611	22	17479043	17499043	4	0.448085
22	17323611	17343611	22	18611524	18631524	4	0.448085
22	17332165	17352165	22	17073082	17093082	4	0.448085
22	17332165	17352165	22	17118240	17138240	3	0.516035
22	17332165	17352165	22	17234763	17254763	13	0
22	17332165	17352165	22	17363900	17383900	4	0.448085
22	17322701	17342701	22	17492220	17512220	4	0.448085
22	17322701	17342701	22	17547314	17567314	3	0.516035
22	17326977	17346977	22	17575161	17595161	4	0.448085
22	17332165	17352165	22	17601543	17621543	4	0.448085
22	17323894	17343894	22	18227330	18247330	3	0.516035
22	17335701	17355701	22	16942565	16962565	5	0.327609
22	17335701	17355701	22	17005557	17025557	3	0.516035
22	17334508	17354508	22	17238272	17258272	3	0.516035
22	17335248	17355248	22	18166121	18186121	3	0.516035
22	17332165	17352165	22	18396793	18416793	3	0.516035
22	17338784	17358784	22	17164583	17184583	4	0.448085
22	17335701	17355701	22	17186140	17206140	3	0.516035
22	17335701	17355701	22	17247566	17267566	6	0.225839
22	17335701	17355701	22	17381173	17401173	3	0.516035
22	17338784	17358784	22	17484387	17504387	4	0.448085
22	17335701	17355701	22	17564534	17584534	3	0.516035
22	17340482	17360482	22	17209506	17229506	3	0.516035
22	17340482	17360482	22	17271574	17291574	3	0.516035
22	17342109	17362109	22	17436434	17456434	4	0.448085
22	17353042	17373042	22	17254836	17274836	258	0
22	17345024	17365024	22	17164583	17184583	4	0.448085
22	17346661	17366661	22	17275801	17295801	7	0.128652
22	17387570	17407570	22	17271574	17291574	227	0
22	17350177	17370177	22	17385205	17405205	8	0.0609449
22	17349196	17369196	22	17481921	17501921	5	0.327609
22	17353042	17373042	22	17231173	17251173	8	0.0609449
22	17348870	17368870	22	17458431	17478431	3	0.516035
22	17349526	17369526	22	17453184	17473184	3	0.516035
22	17350177	17370177	22	17503916	17523916	3	0.516035
